age,job_level,tenure_years,salary_usd,salary_vs_market_pct,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition,gender_Male,gender_Other,department_Data,department_Engineering,department_Finance,department_HR,department_Marketing,department_Operations,department_Product,department_Sales,work_arrangement_onsite,work_arrangement_remote
36,2,1.0,140000,-1.1,1,5,31,1,3,0,38,0,3.6,1,1,66,1,2,1,10,1,False,False,False,False,False,True,False,False,False,False,False,False
20,3,1.7,149000,10.8,0,3,118,1,5,1,44,0,4.7,1,1,77,0,4,1,9,0,True,False,False,False,False,False,False,False,False,True,False,False
34,1,11.4,106000,14.6,1,4,69,1,3,1,36,0,2.4,5,2,99,0,4,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False
40,0,9.7,56000,-6.2,1,0,112,1,2,3,46,0,4.1,2,4,71,0,2,0,13,0,False,False,False,False,False,False,False,False,False,True,False,True
37,0,3.7,53000,-1.1,1,5,71,1,5,1,43,0,7.2,4,2,66,0,5,0,8,0,True,False,False,True,False,False,False,False,False,False,False,False
36,2,3.1,145000,-4.5,0,2,91,1,2,0,54,0,5.2,4,4,81,0,1,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False
39,5,2.2,231000,-22.8,0,0,118,1,2,1,43,0,3.9,3,0,68,0,3,0,23,0,True,False,False,False,True,False,False,False,False,False,False,True
55,2,1.7,115000,3.8,0,0,59,0,3,1,47,1,9.3,3,1,74,0,1,0,24,0,False,False,False,True,False,False,False,False,False,False,False,True
26,4,4.0,222000,-5.6,1,3,5,0,2,1,52,0,7.5,3,4,67,1,2,0,4,0,False,False,False,False,False,False,False,False,False,True,False,False
41,0,3.0,67000,12.4,0,4,49,1,3,2,42,1,1.8,4,2,78,0,5,0,9,0,True,False,False,True,False,False,False,False,False,False,True,False
25,4,8.7,190000,10.5,0,2,20,0,4,3,30,0,4.7,3,4,68,1,4,0,24,0,False,False,False,False,False,False,False,True,False,False,False,False
34,1,2.0,88000,3.8,1,3,6,1,3,2,46,0,5.4,1,2,81,0,5,1,8,0,True,False,False,False,False,False,False,False,False,True,False,False
42,5,0.5,259000,-10.7,0,2,30,0,2,2,49,1,5.2,1,2,56,0,1,0,10,0,True,False,False,False,False,False,False,False,False,False,False,False
36,0,0.9,61000,-9.7,1,0,24,1,4,2,34,0,3.0,3,2,98,0,5,1,24,0,True,False,False,True,False,False,False,False,False,False,False,True
30,1,4.0,83000,-1.8,1,3,102,1,3,0,41,0,2.4,1,1,90,1,3,0,12,0,False,False,False,False,False,False,True,False,False,False,False,False
29,1,1.6,79000,-18.1,0,5,49,0,5,1,33,0,4.0,5,0,87,1,4,1,13,0,False,True,False,False,False,False,True,False,False,False,True,False
51,1,1.5,107000,10.8,1,0,26,1,3,0,45,0,8.4,5,1,61,1,5,0,23,0,True,False,False,False,False,False,True,False,False,False,False,True
37,0,7.5,74000,-2.5,1,0,10,0,3,0,38,0,6.3,5,1,69,0,1,0,9,0,False,False,False,False,False,False,True,False,False,False,False,True
37,4,6.5,214000,-2.8,0,3,18,1,1,3,49,0,5.4,4,2,89,0,3,1,21,0,True,False,False,False,False,False,False,False,False,True,False,False
30,5,3.6,213000,9.8,0,2,29,1,4,2,48,0,5.7,1,1,70,0,2,1,5,0,True,False,False,False,False,False,False,True,False,False,False,False
38,0,7.7,48000,-11.0,1,0,36,1,1,0,40,0,3.2,4,2,78,0,1,0,9,0,True,False,False,False,False,False,False,True,False,False,False,True
37,2,6.1,132000,2.2,0,0,118,1,2,2,36,0,3.7,1,4,72,2,1,0,8,0,True,False,False,False,False,False,False,False,True,False,False,True
45,1,4.7,81000,8.9,0,5,5,1,2,3,44,1,5.9,3,0,60,2,2,0,11,0,False,False,True,False,False,False,False,False,False,False,True,False
52,5,3.8,263620,-20.9,0,4,26,1,4,2,39,0,2.2,3,4,43,0,5,0,18,0,False,False,False,False,False,False,True,False,False,False,True,False
36,4,4.5,147000,-1.5,1,4,29,1,4,0,51,0,6.0,2,2,55,0,4,0,17,1,True,False,False,False,False,False,False,False,False,True,False,False
39,1,3.6,89000,0.8,1,5,51,0,4,1,52,1,7.1,1,2,77,0,4,0,14,0,False,False,False,False,False,False,False,False,True,False,True,False
36,1,7.6,101000,13.8,0,2,50,0,1,2,53,0,6.0,1,2,36,2,4,0,7,0,True,False,False,False,False,False,True,False,False,False,False,False
28,1,0.4,83000,-3.3,1,0,17,0,1,1,35,1,5.9,4,1,78,1,4,0,6,0,True,False,False,False,False,False,False,True,False,False,False,True
45,2,10.9,110000,-1.1,0,0,22,1,1,1,46,0,5.4,3,4,45,1,3,1,14,0,True,False,False,False,False,False,True,False,False,False,False,True
27,2,1.9,121000,-35.0,0,0,26,1,1,1,35,1,3.6,4,2,82,1,4,0,24,0,True,False,False,False,False,True,False,False,False,False,False,True
24,0,1.8,60000,-34.2,0,0,39,0,3,1,45,0,2.8,3,1,64,0,3,1,7,0,False,False,False,True,False,False,False,False,False,False,False,True
48,2,5.4,161000,-5.0,1,0,36,0,1,3,35,0,1.3,2,4,70,0,4,0,17,0,True,False,False,False,False,False,True,False,False,False,False,True
37,2,1.7,108000,-28.6,0,0,27,1,2,1,42,0,2.4,2,2,51,0,5,0,12,0,False,False,False,True,False,False,False,False,False,False,False,True
34,4,10.3,178000,10.2,0,5,5,1,4,0,44,0,3.9,2,0,59,0,4,1,12,0,False,False,False,False,False,False,False,False,False,False,True,False
27,4,4.6,165000,-3.9,1,5,50,0,1,3,58,0,5.5,5,1,92,1,3,0,9,0,False,True,False,False,False,False,False,False,False,True,True,False
49,5,5.3,243000,-3.2,1,5,38,0,4,1,39,0,4.2,5,0,56,0,1,0,10,1,False,False,False,False,False,False,False,False,False,False,True,False
22,0,2.5,52000,-6.6,0,2,14,1,1,0,53,0,1.0,5,1,87,1,2,1,9,0,True,False,False,False,False,False,True,False,False,False,False,False
41,0,6.5,60000,-26.2,0,0,38,1,4,1,46,0,3.5,2,0,54,0,5,0,20,0,True,False,False,False,False,False,True,False,False,False,False,True
50,4,3.3,157000,5.6,0,0,34,1,3,1,30,0,2.4,3,2,79,0,4,0,16,0,False,False,True,False,False,False,False,False,False,False,False,True
37,0,0.7,66000,-11.3,0,0,23,1,4,3,44,0,4.8,5,1,67,0,4,0,13,0,True,False,False,False,False,False,True,False,False,False,False,True
20,1,3.2,103000,-3.9,0,3,24,1,4,2,47,1,1.9,4,2,54,1,1,1,7,0,True,False,False,False,False,False,False,False,False,False,False,False
32,1,6.8,89000,6.3,0,5,22,1,5,1,49,0,4.4,5,1,56,1,2,1,5,0,False,False,False,False,False,False,False,False,False,True,True,False
33,0,3.9,63000,5.2,0,5,30,0,1,0,31,0,1.7,2,0,81,1,3,0,10,0,False,False,False,False,False,False,True,False,False,False,True,False
37,2,1.9,147000,17.6,0,4,4,0,3,2,40,0,2.2,2,1,59,0,3,0,15,0,False,False,False,False,False,False,False,False,True,False,True,False
32,1,4.2,103000,-14.8,1,4,30,1,1,1,55,0,7.5,1,2,83,1,3,0,19,0,True,False,False,True,False,False,False,False,False,False,False,False
31,4,0.6,195000,15.6,0,2,13,0,1,2,36,0,5.9,1,2,68,1,1,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False
30,3,5.2,194000,13.6,0,2,6,0,4,3,33,0,7.1,5,2,61,0,5,0,6,0,False,False,False,False,False,False,False,False,False,False,False,False
47,0,6.7,62000,-2.8,0,3,55,1,5,3,51,0,4.8,5,1,51,1,1,1,11,0,False,False,False,False,False,False,False,False,False,True,False,False
30,0,1.6,78000,10.0,1,5,38,1,2,1,49,1,3.2,2,1,78,1,4,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False
42,1,1.9,77000,1.4,1,5,51,1,3,2,34,0,4.8,4,4,96,0,5,0,16,0,True,False,False,False,False,False,True,False,False,False,True,False
33,3,4.4,174000,-13.8,0,5,40,1,5,2,54,0,6.4,2,0,65,0,1,0,11,1,False,False,False,False,False,False,False,False,False,True,True,False
29,4,1.5,202000,2.0,0,5,9,1,1,0,44,0,3.7,2,0,65,1,5,0,19,1,True,False,False,True,False,False,False,False,False,False,True,False
46,1,0.3,96000,2.3,0,4,8,0,1,2,49,0,8.0,1,1,23,1,5,0,18,0,True,False,True,False,False,False,False,False,False,False,True,False
42,0,2.1,53000,-11.1,0,0,13,1,4,1,48,0,3.1,5,4,78,0,5,0,7,0,False,False,False,False,False,False,False,False,False,True,False,True
32,0,5.2,75000,-13.0,0,0,39,1,1,2,36,0,4.9,4,2,92,0,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,True
30,0,1.6,65000,-13.1,1,5,42,1,3,1,52,0,1.0,1,2,54,1,2,0,6,1,False,False,False,False,True,False,False,False,False,False,True,False
30,2,8.6,112000,11.4,0,3,4,0,1,3,50,1,4.0,1,0,59,1,2,0,23,0,False,False,False,True,False,False,False,False,False,False,False,False
25,1,2.5,102000,2.2,0,2,51,1,1,1,33,0,6.5,1,0,70,0,5,1,5,0,True,False,False,False,False,False,True,False,False,False,False,False
50,4,1.8,146000,22.8,0,2,8,1,3,1,44,1,6.1,1,1,41,1,4,1,6,0,False,False,False,False,False,False,False,True,False,False,False,False
28,1,10.3,94000,10.5,1,5,9,0,1,2,45,1,5.0,3,1,60,0,2,0,19,0,False,False,False,False,False,False,False,False,False,False,True,False
35,0,1.3,54000,-6.0,0,2,62,1,4,3,51,1,4.3,1,1,55,1,4,1,19,0,True,False,False,False,True,False,False,False,False,False,False,False
35,0,2.4,65000,-21.2,0,0,35,1,2,2,49,0,9.3,5,1,57,0,4,0,7,0,True,False,True,False,False,False,False,False,False,False,False,True
40,3,1.2,163000,4.0,0,4,49,1,4,2,43,0,4.7,2,0,47,0,2,0,18,1,True,False,False,True,False,False,False,False,False,False,True,False
36,1,11.4,94000,-5.7,1,5,80,1,1,1,36,0,3.6,3,2,59,1,2,0,9,0,True,False,False,False,False,False,False,False,False,True,False,False
26,4,5.1,147000,9.3,0,2,15,1,2,1,43,0,5.5,3,1,62,0,2,0,16,0,True,False,True,False,False,False,False,False,False,False,False,False
28,4,1.9,197000,0.2,0,5,24,0,5,2,41,1,6.5,2,1,53,0,5,1,17,1,True,False,False,False,False,False,False,False,False,False,True,False
20,0,2.8,60000,-0.9,0,3,52,0,1,3,46,1,1.0,5,0,71,0,3,0,4,0,False,False,False,False,False,False,False,False,False,False,False,False
28,2,2.0,135000,7.2,0,0,27,0,2,0,43,1,2.9,4,4,62,0,1,0,23,0,True,False,False,False,False,False,True,False,False,False,False,True
45,0,8.1,50000,-1.0,1,0,28,1,3,2,37,0,2.2,1,1,45,1,1,0,22,1,True,False,False,True,False,False,False,False,False,False,False,True
45,2,4.3,137000,-0.2,1,3,63,0,1,1,52,1,3.0,3,4,81,1,1,0,24,0,False,False,False,False,True,False,False,False,False,False,False,False
43,4,2.3,160000,-10.9,0,2,25,1,5,2,47,0,7.0,3,1,66,0,3,0,7,0,True,False,True,False,False,False,False,False,False,False,False,False
36,0,6.0,63000,3.0,1,0,45,1,4,2,32,0,5.0,1,4,42,1,1,0,7,0,False,False,False,True,False,False,False,False,False,False,False,True
39,1,0.3,91000,-4.4,1,3,38,0,3,0,38,0,6.6,5,1,60,0,1,1,4,0,False,False,True,False,False,False,False,False,False,False,False,False
20,2,3.7,126000,-15.5,0,2,69,1,5,2,41,0,4.2,3,4,65,0,2,0,23,0,False,False,False,False,False,False,True,False,False,False,False,False
31,2,5.1,119000,-19.7,1,3,61,1,1,3,38,0,1.8,5,2,78,2,4,0,13,0,False,False,False,False,False,False,False,False,False,True,False,False
25,0,1.9,70000,0.3,1,5,57,1,5,2,44,0,8.2,2,1,54,1,4,0,20,0,False,False,False,False,False,False,True,False,False,False,False,False
20,0,3.0,62000,0.4,0,5,53,0,4,1,41,0,1.5,3,2,93,1,4,0,21,1,True,False,False,False,False,False,False,True,False,False,True,False
33,0,2.9,53000,-2.9,0,3,66,0,1,2,63,0,5.2,2,0,68,1,1,0,8,0,True,False,False,False,False,False,False,False,True,False,False,False
48,1,6.0,102000,-4.0,0,5,5,0,2,0,37,1,6.1,4,1,50,0,4,0,5,0,False,False,False,False,False,False,False,True,False,False,True,False
38,1,2.9,71000,0.4,0,0,54,1,3,3,41,1,3.2,4,2,60,2,4,0,23,0,True,False,False,False,False,False,False,True,False,False,False,True
32,1,11.4,83000,0.7,1,5,24,1,1,2,51,0,4.1,1,4,75,0,5,0,20,0,True,False,False,False,False,False,False,False,True,False,False,False
36,5,4.6,220000,-8.9,1,5,19,0,1,1,55,0,4.6,4,2,81,0,2,0,20,0,True,False,False,False,False,False,False,False,True,False,True,False
40,4,0.7,209000,-5.4,0,2,56,1,3,2,45,0,4.1,2,2,59,1,2,1,9,0,True,False,False,False,False,False,False,True,False,False,False,False
35,4,5.9,160000,18.8,0,2,41,0,5,0,39,0,5.3,5,1,88,2,1,0,17,0,True,False,False,False,True,False,False,False,False,False,False,False
33,1,3.5,97000,-1.6,0,4,64,0,3,1,40,0,7.3,3,0,71,0,4,0,8,0,True,False,False,False,False,False,False,False,False,True,True,False
36,2,7.8,121000,3.4,0,0,20,1,4,3,35,1,2.7,1,1,75,0,1,0,22,0,True,False,False,False,False,True,False,False,False,False,False,True
46,2,10.5,136000,2.7,1,0,10,1,1,3,46,0,1.8,4,1,63,0,1,0,22,1,True,False,False,False,False,False,False,False,False,False,False,True
35,5,1.5,244000,9.1,0,0,9,1,4,3,31,0,2.2,3,4,65,0,3,0,8,0,False,True,False,True,False,False,False,False,False,False,False,True
31,1,3.8,100000,-5.2,0,0,26,0,2,3,42,0,7.5,3,1,71,0,3,0,20,0,True,False,False,False,False,False,False,False,False,True,False,True
31,1,2.6,97000,-9.7,0,2,43,1,5,1,30,0,1.3,4,0,81,0,3,0,5,0,False,False,False,False,False,False,False,True,False,False,False,False
47,2,5.2,136000,1.0,1,4,9,1,5,1,52,0,9.6,3,0,62,1,3,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False
29,5,5.4,220000,-10.3,0,4,18,1,5,2,44,0,7.0,1,1,56,1,2,1,24,0,True,False,False,False,False,False,False,False,True,False,True,False
38,2,2.7,133000,17.5,0,4,47,0,2,2,49,0,6.3,1,4,64,1,3,1,6,0,True,False,False,False,True,False,False,False,False,False,True,False
43,1,4.0,95000,4.1,0,3,16,1,3,3,46,1,6.3,4,4,100,1,5,1,7,0,True,False,False,False,False,False,False,False,False,False,False,False
52,1,8.6,94000,-0.2,1,4,36,1,2,2,41,1,6.3,2,0,50,0,4,0,22,0,False,False,False,False,False,False,False,False,False,False,False,False
38,2,3.7,122000,5.9,1,5,15,1,3,2,37,0,1.0,2,2,48,0,2,1,16,1,False,False,False,False,False,False,True,False,False,False,True,False
37,0,3.0,64000,3.5,0,5,34,1,4,1,48,0,2.6,4,1,91,1,1,0,9,0,False,False,False,False,False,False,False,False,False,False,True,False
44,2,4.0,124000,7.4,1,5,49,0,3,0,50,0,5.5,2,1,67,0,5,0,17,1,False,False,False,False,False,False,False,False,False,False,False,False
28,0,1.5,49000,16.2,1,5,44,1,5,2,40,0,2.7,2,1,54,0,5,0,20,0,True,False,False,True,False,False,False,False,False,False,False,False
31,3,2.2,151000,4.8,1,0,16,1,1,2,33,0,5.2,2,1,53,0,3,1,6,1,True,False,False,False,False,False,False,False,False,False,False,True
43,2,3.0,157000,2.7,0,3,22,0,2,0,47,0,4.8,1,2,55,1,2,1,5,0,True,False,False,False,False,False,False,False,True,False,False,False
46,3,6.5,186000,2.8,0,0,3,0,3,2,42,1,9.3,2,0,46,0,4,0,5,0,True,False,False,False,False,False,True,False,False,False,False,True
38,1,3.7,84000,-0.2,0,4,45,1,2,0,38,0,4.8,3,2,100,0,3,0,4,0,True,False,False,True,False,False,False,False,False,False,True,False
30,4,1.6,164000,-6.0,0,0,68,1,1,2,40,1,4.4,4,1,48,1,2,1,8,0,False,False,False,False,False,False,True,False,False,False,False,True
31,4,8.4,210000,-7.3,1,4,27,0,2,3,37,1,4.7,1,4,57,0,2,1,20,0,True,False,True,False,False,False,False,False,False,False,False,False
35,1,1.4,92000,6.4,1,0,42,1,2,2,38,1,5.4,1,2,37,0,5,0,10,0,True,False,False,False,False,False,False,False,False,True,False,True
46,2,5.8,134000,-10.8,0,3,12,0,5,0,47,0,6.5,3,0,72,0,2,0,12,1,False,False,False,False,False,False,False,False,False,True,False,False
24,2,1.6,111000,-6.2,0,0,118,0,3,2,49,1,5.0,4,0,81,0,2,1,20,0,True,False,False,False,False,False,False,False,False,False,False,True
21,1,3.6,76000,7.7,0,0,30,1,4,0,38,0,3.5,4,2,99,0,4,1,14,0,False,False,False,False,False,False,False,False,True,False,False,True
28,0,9.2,71000,6.7,0,3,17,1,5,2,43,0,5.1,2,0,75,0,4,1,10,0,False,False,False,False,False,False,False,False,False,False,False,False
20,0,3.6,80000,8.2,1,5,23,0,4,2,43,0,3.7,2,0,69,2,2,0,21,0,False,False,False,False,False,False,False,False,True,False,True,False
38,1,4.5,116000,-0.9,1,5,26,1,5,2,41,1,7.6,1,4,69,0,5,0,5,0,True,False,False,True,False,False,False,False,False,False,True,False
38,2,3.7,142000,19.7,0,4,61,0,5,1,43,0,7.8,3,1,40,0,5,1,24,1,True,False,False,True,False,False,False,False,False,False,True,False
25,1,1.5,113000,-5.3,0,3,18,1,5,3,37,0,2.1,1,1,52,0,3,0,9,0,False,False,False,False,False,False,False,False,False,False,False,False
29,3,6.8,140000,-0.3,1,3,68,1,3,3,38,0,3.0,3,4,63,0,3,0,16,0,False,False,False,False,False,False,True,False,False,False,False,False
41,2,3.5,142000,14.8,1,5,38,0,3,2,39,0,6.0,1,2,46,1,2,1,4,1,True,False,False,False,False,False,False,False,False,False,False,False
39,4,4.9,202000,-7.1,1,5,37,1,1,0,42,1,4.8,5,2,77,2,5,0,8,0,False,False,False,False,False,False,False,True,False,False,True,False
20,2,4.0,148000,-13.1,0,4,21,1,2,1,40,0,4.7,1,1,52,0,5,0,24,1,True,False,False,False,False,False,False,False,True,False,True,False
22,1,1.3,89000,-7.0,1,0,37,0,4,2,45,0,5.0,4,0,67,0,1,0,3,0,True,False,False,False,False,False,False,False,False,False,False,True
26,1,8.3,116000,-1.6,0,2,6,1,1,1,52,0,9.5,5,2,87,2,5,0,21,0,False,False,True,False,False,False,False,False,False,False,False,False
25,3,2.8,132000,-2.9,0,3,22,1,3,3,47,0,4.3,2,0,50,1,3,0,14,0,False,False,False,False,False,False,False,False,False,True,False,False
33,2,3.5,120000,-13.7,0,4,26,1,1,3,42,1,3.5,1,1,46,0,5,0,10,0,False,False,False,False,False,False,False,False,True,False,True,False
20,4,0.8,166000,2.3,0,4,39,0,2,2,41,0,5.1,4,4,30,0,5,1,5,0,True,False,False,False,False,False,False,False,False,True,True,False
36,0,7.2,64000,3.9,0,2,25,1,3,2,41,0,3.3,5,1,69,1,5,1,22,0,False,False,False,True,False,False,False,False,False,False,False,False
46,0,10.0,47000,2.7,0,3,34,1,4,1,50,1,4.7,1,1,57,1,3,0,10,0,False,False,False,False,False,False,False,True,False,False,False,False
32,2,9.8,190000,-3.7,0,0,86,1,5,2,42,0,5.5,2,1,65,0,2,1,6,0,False,False,False,False,False,False,False,True,False,False,False,True
52,2,3.0,155000,-3.3,0,2,23,1,5,2,45,0,8.6,3,0,77,1,1,0,4,0,False,False,True,False,False,False,False,False,False,False,False,False
45,2,1.1,107000,3.2,1,5,5,1,1,1,30,0,3.3,3,2,69,1,4,1,20,0,True,False,False,False,False,False,True,False,False,False,True,False
38,1,3.4,68000,13.9,0,2,17,0,4,1,53,0,3.6,1,2,67,0,2,1,22,0,False,False,False,False,False,False,False,False,False,True,False,False
48,4,1.1,194000,6.3,1,5,57,1,4,3,33,0,8.3,4,1,83,0,3,0,8,0,False,False,False,False,False,False,False,False,False,False,True,False
31,0,0.8,57000,-10.3,0,0,49,0,4,0,41,0,2.4,1,0,72,0,4,0,16,0,True,False,False,False,False,False,True,False,False,False,False,True
51,1,3.6,107000,-5.7,0,3,11,0,2,1,30,0,3.0,2,2,62,0,3,0,3,0,True,False,False,False,True,False,False,False,False,False,False,False
29,1,4.7,92000,19.1,0,4,60,1,5,0,39,1,4.8,3,2,83,0,4,0,19,0,False,False,True,False,False,False,False,False,False,False,True,False
47,0,3.7,64000,6.2,0,2,40,1,1,2,48,0,9.8,2,0,59,0,4,1,14,0,False,False,False,False,False,False,False,False,False,True,False,False
27,1,2.0,78000,2.7,0,0,33,1,4,2,40,0,6.7,2,4,62,1,4,0,19,0,True,False,False,True,False,False,False,False,False,False,False,True
41,3,6.1,153000,2.3,1,5,37,1,2,3,30,1,4.6,1,4,26,2,1,1,8,0,False,False,False,True,False,False,False,False,False,False,True,False
28,1,1.2,98000,-5.1,0,0,17,0,3,2,44,1,3.9,5,1,82,1,2,0,21,0,True,False,False,False,False,False,False,True,False,False,False,True
36,0,2.1,51000,-4.6,1,5,47,0,5,2,34,1,7.2,4,1,79,1,3,0,13,0,False,False,False,False,False,True,False,False,False,False,True,False
26,2,3.7,158000,4.4,1,3,34,1,5,3,46,0,2.9,5,2,65,1,4,1,18,0,False,False,False,False,False,True,False,False,False,False,False,False
25,3,4.7,153000,-2.0,1,5,89,0,3,1,57,1,8.1,4,2,95,1,3,0,4,1,False,False,False,False,False,False,False,True,False,False,True,False
31,0,1.4,56000,-0.5,1,5,17,1,1,1,47,0,4.7,3,4,58,0,3,1,16,0,False,False,False,True,False,False,False,False,False,False,True,False
49,3,1.2,123000,1.9,1,4,11,1,3,0,53,0,4.8,4,4,83,0,1,0,19,0,True,False,False,False,False,False,True,False,False,False,False,False
43,2,5.5,139000,2.9,1,4,22,1,2,2,48,0,9.8,4,2,56,1,5,0,18,0,False,False,False,True,False,False,False,False,False,False,False,False
32,0,1.6,58000,1.4,0,2,29,1,3,3,45,0,6.9,5,2,68,0,1,1,5,0,False,False,False,False,False,False,False,True,False,False,False,False
42,1,3.6,86000,6.4,0,3,51,1,4,2,42,0,3.7,3,4,72,0,1,0,11,1,True,False,False,False,False,False,False,False,False,False,False,False
22,2,2.5,140000,6.2,1,5,13,1,5,0,39,0,2.7,4,4,85,0,1,0,14,0,True,False,False,False,False,False,False,False,True,False,False,False
43,0,5.1,58000,3.2,1,4,71,1,1,1,41,0,3.4,1,0,60,1,2,1,21,1,False,False,False,False,False,False,False,False,False,False,False,False
35,1,3.9,83000,-12.1,1,0,5,1,5,1,41,1,2.5,1,1,47,0,4,0,7,1,True,False,False,False,False,True,False,False,False,False,False,True
32,4,2.2,188000,-8.7,0,2,39,0,1,2,47,0,5.9,1,2,31,0,2,0,17,0,True,False,False,False,False,True,False,False,False,False,False,False
27,0,5.7,61000,-4.6,1,5,10,1,1,0,34,0,3.5,1,1,55,1,3,0,12,0,True,False,True,False,False,False,False,False,False,False,False,False
40,0,2.1,53000,-9.0,0,4,9,0,2,3,41,0,3.8,2,2,75,1,4,1,14,0,True,False,False,False,False,False,False,False,False,True,True,False
28,2,1.0,124000,-11.5,0,2,19,0,3,3,41,1,2.5,2,2,69,0,5,0,15,0,False,False,False,False,False,False,True,False,False,False,False,False
28,3,2.7,134000,0.6,1,5,48,0,3,1,36,0,4.3,4,0,66,1,5,0,16,0,True,False,False,True,False,False,False,False,False,False,True,False
45,0,5.3,57000,-21.0,1,5,53,1,3,1,44,0,5.3,3,0,66,1,4,0,18,1,True,False,False,False,True,False,False,False,False,False,True,False
28,2,2.9,134000,-1.5,1,5,42,0,1,3,36,0,3.8,5,0,67,0,3,0,17,0,True,False,False,False,False,False,False,True,False,False,True,False
37,1,1.7,57000,-15.6,1,4,12,1,5,2,37,0,4.7,4,2,82,0,5,0,15,0,False,False,False,True,False,False,False,False,False,False,False,False
37,1,0.8,85000,2.1,0,0,22,0,3,0,47,1,2.7,4,0,91,0,3,1,16,0,True,False,False,False,True,False,False,False,False,False,False,True
33,4,1.3,170000,-18.6,1,5,32,1,2,1,39,0,4.8,3,1,71,0,5,0,5,1,False,False,False,False,True,False,False,False,False,False,True,False
46,5,5.7,263620,2.0,0,4,32,0,2,2,42,0,3.7,5,2,75,0,1,0,12,0,True,False,False,True,False,False,False,False,False,False,True,False
27,3,3.6,124000,13.0,0,5,14,1,1,2,30,0,5.8,3,2,48,0,4,0,3,0,True,False,False,False,False,False,False,False,True,False,True,False
29,3,3.2,177000,14.7,0,3,19,1,5,1,31,0,2.8,4,4,72,1,1,0,5,0,False,False,False,True,False,False,False,False,False,False,False,False
20,1,2.8,117000,4.3,0,0,48,1,3,2,36,0,6.5,3,1,100,0,5,1,16,0,False,False,True,False,False,False,False,False,False,False,False,True
27,2,3.7,155000,-1.6,0,0,29,0,5,0,45,0,4.8,3,2,51,1,5,1,3,1,False,False,False,False,False,True,False,False,False,False,False,True
33,1,1.5,103000,0.1,0,2,11,1,2,2,35,0,4.2,3,4,62,2,5,0,21,0,False,False,False,False,False,False,False,False,False,True,False,False
43,3,2.2,156000,-2.9,0,0,11,1,2,2,36,0,3.5,5,0,57,0,2,0,17,0,False,False,False,False,False,True,False,False,False,False,False,True
26,0,3.3,52000,-14.5,1,5,80,1,1,2,52,1,5.0,5,1,72,0,1,0,8,0,False,False,False,False,False,True,False,False,False,False,False,False
24,3,3.7,166000,-0.2,0,0,10,1,4,0,38,1,6.3,2,2,67,1,1,0,19,0,True,False,False,False,False,True,False,False,False,False,False,True
35,1,1.5,92000,2.3,0,3,67,1,3,3,40,0,2.8,1,1,54,0,4,0,13,0,False,False,False,True,False,False,False,False,False,False,False,False
45,2,5.6,102000,2.5,0,0,65,0,4,2,40,0,6.1,4,2,68,1,5,0,24,0,True,False,False,False,False,False,False,False,True,False,False,True
36,2,2.9,95000,-11.3,1,5,11,1,2,3,36,0,5.9,2,1,45,1,3,1,14,1,False,False,False,False,False,False,False,False,False,False,True,False
31,2,3.1,154000,-8.6,0,0,30,0,4,1,33,0,1.9,5,2,69,0,3,0,22,0,True,False,False,False,False,False,False,False,False,False,False,True
30,2,1.2,115000,-16.2,0,5,109,1,1,2,34,0,6.0,1,0,43,0,5,1,15,1,True,False,False,False,False,False,False,False,False,False,True,False
20,2,2.8,136000,-14.9,0,5,35,0,1,3,44,0,5.5,5,2,82,1,4,1,23,0,True,False,False,False,False,False,False,False,True,False,True,False
47,1,4.3,98000,1.2,0,3,24,1,5,2,53,1,6.3,2,0,77,0,3,0,9,0,False,False,False,False,False,False,False,False,True,False,False,False
36,1,2.1,105000,6.1,1,0,81,0,5,1,43,0,6.7,1,2,72,0,4,0,17,0,True,False,False,False,False,False,False,False,False,True,False,True
38,1,2.6,76000,-3.9,1,3,62,1,1,2,38,0,3.3,2,2,57,0,1,0,20,1,True,False,False,False,False,True,False,False,False,False,False,False
44,0,0.9,60000,-7.8,0,0,20,1,1,1,45,1,7.6,3,2,66,1,4,0,4,0,False,False,False,True,False,False,False,False,False,False,False,True
34,4,1.8,186000,9.0,1,0,42,0,4,2,44,1,7.1,2,4,42,1,2,0,3,0,False,False,False,False,False,False,False,False,False,True,False,True
46,1,0.7,98000,-24.4,0,5,18,1,5,2,50,0,7.1,5,2,62,1,4,0,6,0,True,False,False,False,False,False,False,True,False,False,True,False
30,1,5.0,89000,8.8,0,3,83,1,5,3,56,0,5.5,4,0,57,0,2,0,18,0,False,False,False,True,False,False,False,False,False,False,False,False
47,3,2.5,183000,-4.6,0,0,7,1,3,3,35,1,4.7,4,1,96,1,2,0,18,0,True,False,False,False,False,False,False,False,False,True,False,True
26,0,3.5,79000,-6.7,0,4,33,0,3,1,48,0,3.2,3,1,71,1,1,0,13,1,False,False,False,True,False,False,False,False,False,False,True,False
